ID,Common Names
GRCA-2941,"Cloud Sedge, Hayden Sedge, Hayden's Sedge"
GRCA-2942,"Bottlebrush Sedge, Porcupine Sedge"
GRCA-2943,"Ovalhead Sedge, Smallwing Sedge"
GRCA-2944,Nebraska Sedge
GRCA-2945,Western Sedge
GRCA-2946,Woolly Sedge
GRCA-2947,"Liddon Sedge, Liddon's Sedge"
GRCA-2948,"Clustered Field Sedge, Slim Sedge"
GRCA-2949,"Ross Sedge, Ross' Sedge, Ross's Sedge, Shortstemmed Sedge"
GRCA-2950,"Broom Sedge, Pointed Broom Sedge"
GRCA-2951,"Swamp Carex, Swamp Sedge"
GRCA-2952,Brown Sedge
GRCA-2953,Thurber's Sedge
GRCA-2954,Valley Sedge
GRCA-2955,"Common Fox Sedge, Fox Sedge"
GRCA-2956,"Wooton Sedge, Wooton's Sedge"
GRCA-2957,California Sawgrass
GRCA-2958,"Red-Root Flat Sedge, Redroot Flatsedge, Redroot Nutgrass"
GRCA-2959,"Chufa Flatsedge, Yellow Nutgrass, Yellow Nutsedge"
GRCA-2960,"Needle Spikerush, Needle Spikesedge"
GRCA-2961,"Engelmann's Spikerush, Engelmann's Spike-Rush"
GRCA-2962,"Ovate Spikerush, Ovoid Spikerush, Ovoid Spike-Rush"
GRCA-2963,"Common Spikerush, Creeping Spikerush, Creeping Spike-Rush, Marsh Spike-Rush, Spikesedge"
GRCA-2964,"Parish Spikerush, Parish's Spikerush"
GRCA-2965,Rooted Spikerush
GRCA-2966,"Beaked Spikerush, Beaked Spike-Rush, Beaked Spikesedge"
GRCA-2967,"Hot Springs Fimbry, Hotsprings Fimbry"
GRCA-2968,"American Bulrush, Chairmaker's Bulrush, Olney Bulrush, Schoenoplectus"
GRCA-2969,Cosmopolitan Bulrush
GRCA-2970,Common Threesquare
GRCA-2971,"Great Bulrush, Softstem Bulrush, Soft-Stem Bulrush"
GRCA-2972,"Cloaked Bulrush, Pale Bulrush"
GRCA-2973,"Sharp-Fruit Rush, Tapertip Rush"
GRCA-2974,Spiny Rush
GRCA-2975,"Leopold Rush, Leopold's Rush"
GRCA-2976,"Jointed Rush, Jointleaf Rush"
GRCA-2977,Baltic Rush
GRCA-2978,Mountain Rush
GRCA-2979,Toad Rush
GRCA-2980,Colorado Rush
GRCA-2981,"Dudley Rush, Dudley's Rush"
GRCA-2982,"Lamp Rush, Soft Rush"
GRCA-2983,"Swordleaf Rush, Three-Stamened Rush"
GRCA-2984,"Long-Style Rush, Long-Styled Rush"
GRCA-2985,Mertens' Rush
GRCA-2986,Mexican Rush
GRCA-2987,"Nevada Rush, Sierra Rush"
GRCA-2988,Rocky Mountain Rush
GRCA-2989,"Field Rush, Path Rush, Poverty Rush, Slender Rush, Slender Yard Rush, Wiregrass"
GRCA-2990,Poverty Rush
GRCA-2991,"Torrey Rush, Torrey's Rush"
GRCA-2992,Irisleaf Rush
GRCA-2993,"Arid Needlegrass, Mormon Needlegrass"
GRCA-2994,Indian Ricegrass
GRCA-2995,"Letterman Needlegrass, Letterman's Needlegrass"
GRCA-2996,"Columbia Needlegrass, Nelson Achnatherum"
GRCA-2997,"Columbia Needlegrass, Dore's Needlegrass"
GRCA-2998,"Columbia Needlegrass, Nelson Needlegrass"
GRCA-2999,"Crested Needlegrass, Little Parish's Needlegrass"
GRCA-3000,"Scribner Needlegrass, Scribner's Needlegrass"
GRCA-3001,Desert Needlegrass
GRCA-3002,"Achnatherum, Bloomer Ricegrass, Bloomer's Ricegrass"
GRCA-3003,"Jointed Goat Grass, Jointed Goatgrass, Jointgrass"
GRCA-3004,"Clustered Wheat Grass, Desert Wheatgrass"
GRCA-3005,Spike Bentgrass
GRCA-3006,"Idaho Bentgrass, Idaho Redtop"
GRCA-3007,"Rough Bent, Rough Bentgrass, Ticklegrass"
GRCA-3008,"Carpet Bentgrass, Creeping Bent, Creeping Bentgrass, Redtop, Redtop Bent, Seaside Bentgrass, Spreading Bent"
GRCA-3009,"Short Foxtail, Shortawn Foxtail, Short-Awn Meadow-Foxtail"
GRCA-3010,"Marsh Meadow-Foxtail, Water Foxtail"
GRCA-3011,"Big Bluestem, Bluejoint, Turkeyfoot"
GRCA-3012,Bushy Bluestem
GRCA-3013,Sand Bluestem
GRCA-3014,Sixweeks Threeawn
GRCA-3015,Arizona Threeawn
GRCA-3016,"Purple 3-Awn, Purple Threeawn, Purple Three-Awn, Red Threeawn"
GRCA-3017,"Fendler Threeawn, Fendler's Threeawn, Red Threeawn, Red Threeawn (Fendler)"
GRCA-3018,Blue Threeawn
GRCA-3019,"Parish Threeawn, Parish's Threeawn"
GRCA-3020,"Aristida Ternipes Var. Gentili, Mesa Threeawn, Spidergrass, Threeawn"
GRCA-3021,"Giant Reed, Giantreed"
GRCA-3022,"Flaxgrass, Oatgrass, Wheat Oats, Wild Oat, Wild Oats"
GRCA-3023,"American Sloughgrass, Slough Grass"
GRCA-3024,Pine Dropseed
GRCA-3025,"Cane Beardgrass, Cane Bluestem"
GRCA-3026,"Silver Beardgrass, Silver Bluestem"
GRCA-3027,Silver Bluestem
GRCA-3028,"Springfield's Beard Grass, Springfield's Beardgrass"
GRCA-3029,Needle Grama
GRCA-3030,Sixweeks Grama
GRCA-3031,Sideoats Grama
GRCA-3032,Black Grama
GRCA-3033,Blue Grama
GRCA-3034,Hairy Grama
GRCA-3035,"Mat Grama, Matted Grama"
GRCA-3036,Red Grama
GRCA-3037,"Nodding Brome, Nodding Bromegrass"
GRCA-3038,Arizona Brome
GRCA-3039,Field Brome
GRCA-3040,Chilean Chess
GRCA-3041,"California Brome, Mountain Brome"
GRCA-3042,"Rescue Brome, Rescue Grass, Rescuegras, Rescuegrass"
GRCA-3043,Fringed Brome
GRCA-3044,Ripgut Brome
GRCA-3045,Weeping Brome
GRCA-3046,"Downy Brome, Soft Brome"
GRCA-3047,"Awnless Brome, Smooth Brome"
GRCA-3048,"Japanese Brome, Japanese Bromegrass, Japanese Chess"
GRCA-3049,"Compact Brome, Spanish Brome"
GRCA-3050,Mountain Brome
GRCA-3051,"Foxtail Brome, Red Brome"
GRCA-3052,"Bromegrass, Cheat, Chess, Chess Brome, Rye Brome, Ryebrome"
GRCA-3053,"Barren Bromegrass, Poverty Brome, Sterile Brome"
GRCA-3054,"Cheat Grass, Cheatgrass, Downy Brome, Early Chess, Military Grass, Wild Oats"
GRCA-3055,"Ditch Reedgrass, Jones Reedgrass"
GRCA-3056,"Slim-Stem Reed Grass, Slimstem Reedgrass"
GRCA-3057,Coastal Sandbur
GRCA-3058,"Feather Fingergrass, Feather Windmill Grass, Showy Chloris"
GRCA-3059,"Pampas Grass, Silver Pampas Grass, Uruguayan Pampas Grass, Uruguayan Pampasgrass"
GRCA-3060,"Bermudagrass, Chiendent Pied-De-Poule, Common Bermudagrass, Devilgrass, Grama-Seda, Manienie, Motie Molulu"
GRCA-3061,"Cocksfoot, Orchard Grass, Orchardgrass"
GRCA-3062,Timber Oatgrass
GRCA-3063,"Fluffgrass, Low Woollygrass"
GRCA-3064,Tufted Hairgrass
GRCA-3065,Slender Hairgrass
GRCA-3066,"Huachuca Panic, Tapered Rosette Grass, Western Panicgrass"
GRCA-3067,Arizona Cottontop
GRCA-3068,"Crabgrass, Hairy Crab Grass, Hairy Crabgrass, Large Crabgrass, Purple Crabgrass, Redhair Crabgrass"
GRCA-3069,None
GRCA-3070,"Desert Saltgrass, Inland Saltgrass, Marsh Spikegrass, Saltgrass, Seashore Saltgrass"
GRCA-3071,"Barnyard Grass, Barnyardgrass, Cockspur, Japanese Millet, Large Barnyard Grass, Watergrass"
GRCA-3072,Canada Wildrye
GRCA-3073,"Bottlebrush Squirreltail, Squirreltail, Western Bottle-Brush Grass"
GRCA-3074,Squirreltail
GRCA-3075,"Bottlebrush Squirreltail, Squirreltail"
GRCA-3076,"Blue Wild Rye, Blue Wildrye"
GRCA-3077,"Streambank Wheatgrass, Streamside Wild Rye, Thickspike Wheatgrass"
GRCA-3078,"Big Squirreltail, Big Wild Rye"
GRCA-3079,Quackgrass
GRCA-3080,"Slender Wheatgrass, Slender Wild Rye"
GRCA-3081,"Bearded Wheatgrass, Slender Wheatgrass, Slender Wild Rye"
GRCA-3082,Slender Wheatgrass
GRCA-3083,"Creeping Wildrye, False Quackgrass"
GRCA-3084,"Feather Pappusgrass, Nineawn Pappusgrass, Spike Pappusgrass"
GRCA-3085,"Candy Grass, Lovegrass, Stink Grass, Stinkgrass, Strongscented Lovegrass"
GRCA-3086,Weeping Lovegrass
GRCA-3087,Mexican Lovegrass
GRCA-3088,"Purple Love Grass, Purple Lovegrass, Spreading Lovegrass, Tufted Lovegrass"
GRCA-3089,"Purple Love Grass, Purple Lovegrass, Spreading Lovegrass, Tufted Lovegrass"
GRCA-3090,"Canyon Cupgrass, Southwest Cupgrass"
GRCA-3091,"Hairy Tridens, Hairy Woollygrass"
GRCA-3092,Colorado Fescue
GRCA-3093,Idaho Fescue
GRCA-3094,"Ravine Fescue, Red Fescue"
GRCA-3095,Ravine Fescue
GRCA-3096,Hard Fescue
GRCA-3097,"Northern Mannagrass, Small Floating Manna Grass, Small Floating Mannagrass"
GRCA-3098,"Fowl Manna Grass, Fowl Mannagrass"
GRCA-3099,"Hesperostipa, Needle And Thread, Needleandthread"
GRCA-3100,"Needle And Thread, Needleandthread"
GRCA-3101,"New Mexico Feathergrass, New Mexico Needlegrass"
GRCA-3102,"Tangelhead, Tanglehead"
GRCA-3103,Meadow Barley
GRCA-3104,Foxtail Barley
GRCA-3105,Seaside Barley
GRCA-3106,"Mediterannean Barley, Mediterranean Barley"
GRCA-3107,"Bulbous Barley, Mouse Barley"
GRCA-3108,Smooth Barley
GRCA-3109,"Lepor Barley, Leporinum Barley"
GRCA-3110,"Little Barley, Little Wildbarley"
GRCA-3111,"California Satintail, Satintail"
GRCA-3112,"Junegrass, Prairie Junegrass"
GRCA-3113,Bearded Sprangletop
GRCA-3114,Mexican Sprangletop
GRCA-3115,"Salina Wildrye, Saline Wildrye"
GRCA-3116,"Beardless Lyme Grass, Beardless Wildrye, Creeping Wildrye"
GRCA-3117,Tall Fescue
GRCA-3118,"Italian Ryegrass, Perennial Rye Grass, Perennial Ryegrass"
GRCA-3119,"Annual Ryegrass, Italian Ryegrass, Perennial Rye Grass"
GRCA-3120,"Meadow Fescue, Meadow Ryegrass"
GRCA-3121,"Common Wolfstail, Wolftail"
GRCA-3122,"False Buffalo Grass, False Buffalograss"
GRCA-3123,"Devils Canyon Muhly, Spreading Littleseed Muhly"
GRCA-3124,"Alkali Muhly, Scratchgrass"
GRCA-3125,Slimstem Muhly
GRCA-3126,Pullup Muhly
GRCA-3127,"Annual Muhly, Delicate Muhly"
GRCA-3128,Littleseed Muhly
GRCA-3129,Annual Muhly
GRCA-3130,Mountain Muhly
GRCA-3131,New Mexico Muhly
GRCA-3132,Bush Muhly
GRCA-3133,Sandhill Muhly
GRCA-3134,"Green Muhly, Marsh Muhly"
GRCA-3135,"Creeping Muhly, Red Muhly"
GRCA-3136,"Mat Muhly, Soft-Leaf Muhly"
GRCA-3137,"Forest Muhly, Woodland Muhly"
GRCA-3138,"Mesa Muhly, Slimflower Muhly"
GRCA-3139,"Thurber Muhly, Thurber's Muhly"
GRCA-3140,Spike Muhly
GRCA-3141,"Annual Witchgrass, Common Panic Grass, Common Witchgrass, Panicgrass, Ticklegrass, Tumble Panic, Tumbleweed Grass, Witches Hair, Witchgrass"
GRCA-3142,"Mexican Panicgrass, Roughstalk Witchgrass, Woodland Panic"
GRCA-3143,"Vine Mesquite, Vine-Mesquite"
GRCA-3144,"Pubescent Wheatgrass, Western Wheatgrass"
GRCA-3145,"Dallas Grass, Dallis Grass, Dallisgrass, Herbe De Miel, Herbe Sirop, Hiku Nua, Palpalum Dilate, Water Grass"
GRCA-3146,None
GRCA-3147,"Reed Canary Grass, Reed Canarygrass"
GRCA-3148,Alpine Timothy
GRCA-3149,"Common Timothy, Timothy"
GRCA-3150,Common Reed
GRCA-3151,"Smilo Grass, Smilograss"
GRCA-3152,"Galleta, James' Galleta"
GRCA-3153,Big Galleta
GRCA-3154,"Annual Blue Grass, Annual Bluegrass, Walkgrass"
GRCA-3155,Plains Bluegrass
GRCA-3156,"Bigelow Bluegrass, Bigelow's Bluegrass"
GRCA-3157,"Canada Bluegrass, Flat-Stem Blue Grass"
GRCA-3158,"Mutton Grass, Muttongrass"
GRCA-3159,Kentucky Bluegrass
GRCA-3160,"Ditch Polypogon, Ditch Rabbitsfoot Grass, Ditch Rabbit'sfootgrass"
GRCA-3161,"Annual Rabbitsfoot Grass, Annual Rabbit's-Foot Grass, Rabbitfoot Beardgrass, Rabbitfoot Grass, Rabbitfoot Polypogon, Rabbitfootgrass, Rabbit'sfootgrass"
GRCA-3162,"Beardless Rabbitsfoot Grass, Beardless Rabbit'sfootgrass, Water Bentgrass"
GRCA-3163,"European Alkaligrass, Spreading Alkali Grass, Weeping Alkaligrass"
GRCA-3164,"Ranenna Grass, Ravennagrass"
GRCA-3165,Arabian Schismus
GRCA-3166,"Common Mediterranean Grass, Mediterranean Grass, Mediterraneangrass"
GRCA-3167,"Crimson Bluestem, Crimson False Bluestem"
GRCA-3168,Little Bluestem
GRCA-3169,Little Bluestem
GRCA-3170,Burrograss
GRCA-3171,"Grisebach Bristlegrass, Grisebach's Bristlegrass"
GRCA-3172,"Bristlegrass, Plains Bristlegrass, Streambed Bristlegrass, Yellow Bristlegrass, Yellow Foxtail"
GRCA-3173,"Bristly Foxtail, Bur Bristlegrass, Hooked Bristlegrass, Rough Bristle Grass"
GRCA-3174,"Bottle Grass, Green Bristle Grass, Green Bristlegrass, Green Foxtail, Pigeongrass, Wild Millet"
GRCA-3175,Plains Bristlegrass
GRCA-3176,"Aleppo Milletgrass, Herbe De Cuba, Johnson Grass, Johnsongrass, Sorgho D'Alep, Sorgo De Alepo, Zacate Johnson"
GRCA-3177,"Alkali Sacaton, Alkali-Sacaton"
GRCA-3178,Spike Dropseed
GRCA-3179,Sand Dropseed
GRCA-3180,Mesa Dropseed
GRCA-3181,Giant Dropseed
GRCA-3182,Texas Dropseed
GRCA-3183,Intermediate Wheatgrass
GRCA-3184,Slim Tridens
GRCA-3185,"Rough Tridens, Slim Tridens"
GRCA-3186,Spike Trisetum
GRCA-3187,"Common Wheat, Wheat"
GRCA-3188,"Eight-Flower Six-Weeks Grass, Pullout Grass, Sixweeks Fescue, Sixweeks Grass"
GRCA-3189,"Narrowleaf Burr Reed, Narrowleaf Burreed, Narrowleaf Bur-Reed"
GRCA-3190,"Narrowleaf Cattail, Narrow-Leaf Cat-Tail"
GRCA-3191,Southern Cattail
GRCA-3192,"Broadleaf Cattail, Cattail, Common Cattail"
GRCA-3193,"Bracken, Bracken Fern, Brackenfern, Northern Bracken Fern, Western Brackenfern"
GRCA-3194,"Eagle Fern, Hairy Brackenfern, Western Bracken, Western Brackenfern"
GRCA-3195,"Male Fern, Male Woodfern, Malefern"
GRCA-3196,"Common Maidenhair, Common Maidenhair Fern, Venus Hairfern"
GRCA-3197,"Jones' False Cloak Fern, Jones' Lipfern"
GRCA-3198,"Southwestern False Cloak Fern, Southwestern False Cloakfern, Southwestern Falsecloak Fern"
GRCA-3199,"Southwestern False Cloak Fern, Southwestern False Cloakfern, Southwestern Falsecloak Fern"
GRCA-3200,"Cochise Scaly Cloakfern, Jimmyfern"
GRCA-3201,"Hybrid Cloakfern, Hybrid Lipfern"
GRCA-3202,Wavy Scaly Cloakfern
GRCA-3203,"Eaton's Lip Fern, Eaton's Lipfern"
GRCA-3204,"Fee's Lipfern, Slender Lip Fern, Slender Lipfern"
GRCA-3205,"Parry's Lip Fern, Parry's Lipfern"
GRCA-3206,"Beaded Lip Fern, Beaded Lipfern, Wooton's Lipfern"
GRCA-3207,"Purple Cliffbrake, Purple-Stem Cliffbrake, Purple-Stem Cliff-Brake"
GRCA-3208,Smooth Cliffbrake
GRCA-3209,Spiny Cliffbrake
GRCA-3210,"Brittle Bladder Fern, Brittle Bladderfern, Fragile Fern"
GRCA-3211,None
GRCA-3212,Reeves' Bladderfern
GRCA-3213,New Mexico Cliff Fern
GRCA-3214,"Oregon Cliff Fern, Oregon Woodsia, Western Cliff Fern"
GRCA-3215,Arizona Sycamore
GRCA-3216,Hollyleaved Barberry
GRCA-3217,"Fremont's Barberry, Fremont's Mahonia"
GRCA-3218,"Red Barberry, Red Mahonia"
GRCA-3219,"Creeping Barberry, Creeping Mahonia, Oregon Grape, Trunkee Barberry"
GRCA-3220,California Bearpoppy
GRCA-3221,"Arizona Prickly Poppy, Arizona Pricklypoppy"
GRCA-3222,"Mojave Prickly Poppy, Mojave Pricklypoppy"
GRCA-3223,"Mojave Prickly Poppy, Mojave Pricklypoppy"
GRCA-3224,"Flat-Bud Prickly Poppy, Flatbud Pricklypoppy"
GRCA-3225,"Flatbud Prickly Poppy, Flatbud Pricklypoppy"
GRCA-3226,"Flatbud Prickly Poppy, Flatbud Pricklypoppy"
GRCA-3227,"Golden Corydalis, Scrambled Eggs"
GRCA-3228,Scrambled Eggs
GRCA-3229,Curvepod Fumewort
GRCA-3230,"California Goldenpoppy, California Poppy"
GRCA-3231,"California Poppy, Mexican Goldenpoppy, Mexican Goldpoppy"
GRCA-3232,"Desert Goldenpoppy, Desert Poppy"
GRCA-3233,"Pygmy Goldenpoppy, Pygmy Poppy"
GRCA-3234,Columbian Monkshood
GRCA-3235,"Desert Windflower, Tuber Anemone"
GRCA-3236,Colorado Blue Columbine
GRCA-3237,Colorado Blue Columbine
GRCA-3238,Golden Columbine
GRCA-3239,None
GRCA-3240,White Colorado Columbine
GRCA-3241,Mancos Columbine
GRCA-3242,Chiricahua Mountain Columbine
GRCA-3243,"Elkslip Marshmarigold, Slendersepal Marshmarigold, White Marsh Marigold, White Marshmarigold, White Marsh-Marigold"
GRCA-3244,"Bur Buttercup, Curveseed Butterwort, Curve-Seed-Butterwort"
GRCA-3245,"Columbian Virginsbower, Rock Clematis"
GRCA-3246,"Hairy Clematis, Sugarbowls"
GRCA-3247,Arizona Clematis
GRCA-3248,"Hierba De Chivo, Old-Man's-Beard, Virgins Bower, Virginsbower, Virgin's-Bower, Western White Clematis"
GRCA-3249,"Low Larkspur, Nuttall's Larkspur, Twolobe Larkspur, Two-Lobe Larkspur"
GRCA-3250,Desert Larkspur
GRCA-3251,"Barestem Larkspur, Tall Mountain Larkspur"
GRCA-3252,"Bristly Mousetail, Tiny Mousetail"
GRCA-3253,Arizona Mousetail
GRCA-3254,None
GRCA-3255,"Heartleaf Buttercup, Heart-Leaf Buttercup"
GRCA-3256,"Alkali Buttercup, Shore Buttercup"
GRCA-3257,"Greater Creeping Spearwort, Spearwort Buttercup"
GRCA-3258,"Flame Buttercup, Greater Creeping Spearwort"
GRCA-3259,Graceful Buttercup
GRCA-3260,Oregon Buttercup
GRCA-3261,"Celeryleaf Buttercup, Cursed Buttercup"
GRCA-3262,"Hooked Buttercup, Woodland Buttercup"
GRCA-3263,"Fendler's Meadowrue, Fendler's Meadow-Rue"
GRCA-3264,"Grass, Hashish, Hemp, Marijuana, Mary Jane, Pot"
GRCA-3265,Netleaf Hackberry
GRCA-3266,"Oleaster, Russian Olive, Russian-Olive, Trebizond-Date"
GRCA-3267,Silver Buffaloberry
GRCA-3268,Roundleaf Buffaloberry
GRCA-3269,"Common Fig, Edible Fig, Fiku, Piku"
GRCA-3270,"Mulberry, White Mulberry"
GRCA-3271,Texas Mulberry
GRCA-3272,Fendler's Ceanothus
GRCA-3273,Desert Ceanothus
GRCA-3274,Martin's Ceanothus
GRCA-3275,"Beechleaf Buckthorn, Beechleaf Frangula"
GRCA-3276,"Beechleaf Frangula, Birchleaf Buckthorn"
GRCA-3277,"Obovate Buckthorn, Ovateleaf Buckthorn"
GRCA-3278,"Grayleaf Condalia, Graythorn, Lotebush"
GRCA-3279,Dwarf Serviceberry
GRCA-3280,"Utah Serviceberry, Utah Shadberry, Western Serviceberry"
GRCA-3281,Littleleaf Mountain-Mahogany
GRCA-3282,"Curlleaf Cercocarpus, Curl-Leaf Mountain-Mahogany"
GRCA-3283,"Alderleaf Cercocarpus, Alderleaf Mountain-Mahogany, Birchleaf Mountain-Mahogany, Mountain-Mahogany, True Mountain-Mahogany"
GRCA-3284,"Desert Sweet, Fernbush"
GRCA-3285,Blackbrush
GRCA-3286,Apache Plume
GRCA-3287,"Thickleaved Wild Strawberry, Virginia Strawberry, Wild Strawberry"
GRCA-3288,"Blueleaf Strawberry, Virginia Strawberry"
GRCA-3289,Yellow Avens
GRCA-3290,"Bush Oceanspray, Rockspirea"
GRCA-3291,"Rock Whitefeather, Rock-Whitefeather"
GRCA-3292,Arizona Whitefeather
GRCA-3293,Paradise Apple
GRCA-3294,"European Crab Apple, European Crabapple"
GRCA-3295,"Mat Rockspirea, Rockspirea, Tufted Rockmat"
GRCA-3296,"Mat Rockspirea, Rocky Mountain Rockspirea"
GRCA-3297,Biennial Cinquefoil
GRCA-3298,"Mountain-Meadow Cinquefoil, Varileaf Cinquefoil"
GRCA-3299,"Gland Cinquefoil, Sticky Cinquefoil"
GRCA-3300,Arizona Cinquefoil
GRCA-3301,"Horse Cinquefoil, Woolly Cinquefoil"
GRCA-3302,Woolly Cinquefoil
GRCA-3303,Norwegian Cinquefoil
GRCA-3304,"Beautiful Cinquefoil, Soft Cinquefoil, Whiteleaf Cinquefoil"
GRCA-3305,Navajo Cinquefoil
GRCA-3306,"Albaricoque, Apricot, Damasco, Siberian Apricot"
GRCA-3307,European Plum
GRCA-3308,"Bitter Cherry, Bittercherry"
GRCA-3309,"Desert Almond, Desert Peach"
GRCA-3310,Peach
GRCA-3311,Nectarine
GRCA-3312,"Chokecherry, Common Chokecherry, Virginia Chokecherry"
GRCA-3313,Western Chokecherry
GRCA-3314,"Black Chokecherry, Choke Cherry"
GRCA-3315,Mexican Cliffrose
GRCA-3316,Stansbury's Cliffrose
GRCA-3317,Antelope Bitterbrush
GRCA-3318,"Common Pear, Pear"
GRCA-3319,"Desert Rose, Star Rose"
GRCA-3320,"Desert Rose, Grand Cayon Rose"
GRCA-3321,Woods' Rose
GRCA-3322,Woods' Rose
GRCA-3323,"Himalaya Blackberry, Himalayan Blackberry"
GRCA-3324,"Common Red Raspberry, Grayleaf Raspberry, Grayleaf Red Raspberry, Red Raspberry"
GRCA-3325,New Mexico Raspberry
GRCA-3326,Arizona Mountain-Ash
GRCA-3327,Van Houtt's Spirea
GRCA-3328,English Elm
GRCA-3329,"Chinese Elm, Siberian Elm"
GRCA-3330,"Smallspike False Nettle, Small-Spike False Nettle"
GRCA-3331,Rillita Pellitory
GRCA-3332,Pennsylvania Pellitory
GRCA-3333,"California Nettle, Stinging Nettle"
GRCA-3334,Fir Dwarf Mistletoe
GRCA-3335,Pinyon Dwarf Mistletoe
GRCA-3336,Douglas Fir Dwarf Mistletoe
GRCA-3337,Western Spruce Dwarf Mistletoe
GRCA-3338,"Pineland Dwarf Mistletoe, Ponderosa Pine Dwarf Mistletoe"
GRCA-3339,"Bastard Toadflax, Common Toadflax, Pale Bastard Toadflax, Pine Bastard Toadflax"
GRCA-3340,Mesquite Mistletoe
GRCA-3341,"Incense Cedar Mistletoe, Juniper Mistletoe"
GRCA-3342,Smooth Sumac
GRCA-3343,Sugar Sumac
GRCA-3344,Skunkbush Sumac
GRCA-3345,"Single-Leaf Skunkbush, Skunkbush Sumac"
GRCA-3346,"Poison Ivy, Western Poison Ivy"
GRCA-3347,"Common Hoptree, Hoptree"
GRCA-3348,Common Hoptree
GRCA-3349,"Hoptree, Narrowleaf Hoptree, Pallid Hoptree"
GRCA-3350,Pallid Hoptree
GRCA-3351,"Mohave Desertrue, Turpentine Broom, Turpentinebroom"
GRCA-3352,"California Mountain Maple, Douglas' Maple, Dwarf Maple, Mountain Maple, New Mexico Maple, Rocky Mountain Maple, Sierra Maple"
GRCA-3353,Rocky Mountain Maple
GRCA-3354,New Mexico Maple
GRCA-3355,"Bigtooth Maple, Uvalde Bigtooth Maple"
GRCA-3356,"Box Elder, California Boxelder"
GRCA-3357,Silver Maple
GRCA-3358,Western Soapberry
GRCA-3359,"Copal Tree, Tree Of Heaven, Tree-Of-Heaven"
GRCA-3360,"Arizona Dudleya, Chalk Dudleya, Rock Echeveria"
GRCA-3361,"Lanceleaf Stonecrop, Lance-Leaf Stonecrop, Spearleaf Stonecrop"
GRCA-3362,Wax Currant
GRCA-3363,"Wax Currant, White Squaw Currant"
GRCA-3364,"Squaw Currant, Whisky Currant, White Squaw Currant"
GRCA-3365,"Whitestem Gooseberries, Whitestem Gooseberry"
GRCA-3366,Trumpet Gooseberry
GRCA-3367,"Alpine Prickly Currant, Gooseberry Currant, Mountain Gooseberry"
GRCA-3368,Desert Gooseberry
GRCA-3369,Sticky Currant
GRCA-3370,"Common Alumroot, Littleleaf Alumroot, Little-Leaf Alumroot"
GRCA-3371,"Arizona Alumroot, Little-Leaf Alumroot"
GRCA-3372,Littleleaf Alumroot
GRCA-3373,Pink Alumroot
GRCA-3374,"Pink Alumroot, Versicolor Alumroot"
GRCA-3375,Slender Woodland-Star
GRCA-3376,"Diamondleaf Saxifrage, Diamond-Leaf Saxifrage"
GRCA-3377,Bluntleaf Spikemoss
GRCA-3378,Underwood's Spikemoss
GRCA-3379,"Alpine Spikemoss, Watson's Spikemoss"
GRCA-3380,"Creeping Jenny, European Bindweed, Field Bindweed, Perennial Morningglory, Smallflowered Morningglory"
GRCA-3381,"Gray Bindweed, Texas Bindweed"
GRCA-3382,"California Dodder, Chaparral Dodder"
GRCA-3383,"Bush-Clover Dodder, Field Dodder, Fiveangle Dodder, Fiveangled Dodder"
GRCA-3384,"Scarlet Creeper, Scarletcreeper"
GRCA-3385,"Seaside Petunia, Seaside-Petunia"
GRCA-3386,"Green False Nightshade, Greenleaf Five Eyes, Green-Leaf Five-Eyes"
GRCA-3387,"Sacred Datura, Sacred Thornapple, Sacred Thorn-Apple"
GRCA-3388,"Anderson Wolfberry, Anderson's Wolfberry, Water Jacket"
GRCA-3389,"Desert Anderson Wolfberry, Water Jacket"
GRCA-3390,"Arizona Desert-Thorn, Littleleaf Wolfberry"
GRCA-3391,"Fremont Wolfberry, Fremont's Desert-Thorn"
GRCA-3392,"Pale Desert-Thorn, Pale Wolfberry"
GRCA-3393,"Squawthorn, Torrey Wolfberry, Torrey's Wolfberry"
GRCA-3394,"Coyote Tabacco, Coyote Tobacco"
GRCA-3395,Tree Tobacco
GRCA-3396,"Desert Tobacco, Tobacco Plant"
GRCA-3397,"Desert Tobacco, Indian Tobacco"
GRCA-3398,"Thickleaf Groundcherry, Yellow Nightshade Groundcherry"
GRCA-3399,"Ivyleaf Ground Cherry, Ivyleaf Groundcherry"
GRCA-3400,"Fendler Groundcherry, Fendler's Groundcherry"
GRCA-3401,"Groundcherry, Husk Tomato, Husk-Tomato"
GRCA-3402,American Black Nightshade
GRCA-3403,"Greenspot Nightshade, Green-Spot Nightshade"
GRCA-3404,"Silverleaf Nightshade, Tomato Weed, Trompillo, White Horsenettle, White Nightshade"
GRCA-3405,Wild Potato
GRCA-3406,Garden Tomato
GRCA-3407,"Black Nightshade, Deadly Nightshade, Garden Nightshade"
GRCA-3408,"Ground-Cherry Nightshade, Hairy Nightshade, Hoe Nightshade"
